@relation aux
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SaTime1 numeric
@attribute SaTime2 numeric
@attribute SaTime3 numeric
@attribute SaTime4 numeric
@attribute diffSaTime1 numeric
@attribute diffSaTime2 numeric
@attribute diffSaTime3 numeric
@attribute diffSaTime4 numeric
@attribute Sa numeric
@attribute class {'1','2'}
@data
-135,25,0.11,-0.1,1.6,-5,12,0.002,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
-37,22,-0.36,0,1.2,-6,1,-0.013,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,0,-6e-04,'1'
235,23,-0.36,-0.17,0.5,-7,23,0.005,-1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
239,45,0.07,0.07,-0.3,-7,-7,0.011,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
-229,47,0.1,0.15,0.2,-7,-16,-0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-437,11,0.05,0.03,0.6,-6,-3,-0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
368,3,-0.14,-0.18,0.4,-7,20,-0.004,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
411,20,-0.26,0.08,0,-7,-11,-0.007,1.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
-107,28,-0.34,0.24,-0.9,-8,-25,-0.002,-0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-417,13,-0.05,0.08,-1.5,-8,-7,0.012,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
-453,5,0.07,-0.19,-1.5,-8,5,0.01,3.6,-4e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
-241,-27,-0.17,0.01,-1.7,-9,2,-0.004,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
238,-30,0.18,-0.22,-1.8,-9,25,0.018,0.2,-2e-04,-2e-04,-2e-04,-2e-04,0,0,0,0,-2e-04,'1'
526,-20,0.42,-0.11,-1.3,-8,11,0.016,-0.2,-2e-04,-2e-04,-2e-04,-2e-04,0,0,0,0,-2e-04,'1'
578,-7,0.57,0.07,-0.6,-8,-13,0.007,0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
517,2,0.61,0.28,-0.1,-7,-10,0.003,-2.9,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'2'
295,8,0.6,0.19,0.6,-6,-23,-0.005,1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
-342,9,0.32,0.3,1.6,-5,-32,-0.017,-0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'2'
-592,2,0.17,0.21,1.8,-5,-30,-0.026,1.7,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,0,-8e-04,'1'
-665,-26,-0.25,-0.09,1.7,-5,12,-0.014,-1.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-526,-36,-0.37,-0.2,1.4,-6,20,-0.011,1.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-485,-37,-0.39,-0.17,1.3,-6,21,-0.011,0.3,-5e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,0,-6e-04,'1'
238,-45,-0.05,-0.16,0.4,-7,17,0.007,0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
181,-32,0.07,0.08,0.5,-7,-9,0.003,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-211,-33,-0.07,0.1,0.5,-6,-11,-0.004,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-10,-47,0.19,-0.05,0.6,-6,6,0.007,0,-3e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
-133,-48,-0.02,0.11,0.9,-6,-12,-0.014,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-23,-53,-0.25,-0.14,0.6,-6,11,-0.004,0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
383,-45,-0.2,-0.13,0,-7,16,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
448,-18,-0.17,0.05,-0.7,-8,-4,0.001,0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,-1e-04,0,-5e-04,'1'
435,-15,-0.18,0.06,-0.8,-8,-4,-0.002,-0.3,-4e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
104,7,0.24,0.09,-0.6,-8,-8,0.008,-0.1,-4e-04,-3e-04,-3e-04,-3e-04,-2e-04,0,0,0,-3e-04,'1'
-207,6,0.21,0.17,-0.1,-7,-17,-0.004,-0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-244,-16,0.08,-0.02,0.6,-6,3,-0.004,0,-6e-04,-6e-04,-6e-04,-5e-04,0,0,-2e-04,0,-5e-04,'1'
-101,-23,-0.19,-0.06,0.5,-7,7,-0.011,0.1,-5e-04,-5e-04,-5e-04,-6e-04,0,0,0,0,-6e-04,'1'
193,-22,-0.17,-0.14,0,-7,15,0.003,0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
141,4,0.01,0.05,-0.6,-8,-4,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,1e-04,0,0,0,-4e-04,'1'
83,7,0.08,0.1,-0.6,-7,-11,0.006,-0.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-352,-2,-0.1,0.11,-0.5,-7,-12,-0.004,0.1,-4e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-503,-15,0,0.09,-0.6,-8,-9,0.007,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-451,-36,0.22,-0.04,-0.4,-7,6,0.006,0.2,-5e-04,-5e-04,-5e-04,-3e-04,-1e-04,0,-2e-04,0,-3e-04,'1'
4,-52,-0.17,-0.13,-0.3,-7,13,-0.002,0.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
499,-38,-0.06,-0.13,-0.6,-8,16,0.004,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
584,-21,-0.03,0.02,-0.7,-8,-6,0,1.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
577,-19,-0.03,0.03,-0.7,-8,-4,0,1,-4e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-234,11,0.04,0.11,-0.3,-7,-11,-0.002,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
70,3,0.03,-0.12,-0.2,-7,15,-0.001,-0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
181,8,0.02,-0.03,-0.2,-7,3,-0.002,0.7,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-252,4,-0.07,0.05,-0.7,-8,-5,0.001,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-160,-10,0.15,-0.03,-0.5,-7,5,0.006,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
-68,-17,0.04,0,0.1,-7,2,-0.005,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
283,-10,-0.06,-0.07,-0.1,-7,8,-0.001,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
10,5,-0.1,0.12,-0.4,-7,-12,-0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-117,-2,0.19,0.04,-0.3,-7,-4,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
55,-4,0.21,-0.11,0.2,-7,13,0.001,-0.9,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
180,-2,0.21,-0.04,0.4,-7,9,-0.002,-1.5,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
241,3,0.2,0.03,0.6,-6,2,-0.003,-1.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-150,9,-0.41,0.07,-0.7,-8,-6,0,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
117,6,-0.18,-0.15,-1.5,-8,16,0.012,0.5,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
259,9,-0.08,0.08,-1.7,-9,6,0.009,-3.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
230,20,0.19,0.05,-1.5,-8,-3,0.009,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,-2e-04,0,0,0,-4e-04,'1'
150,26,0.14,0.07,-1.2,-8,-8,-0.008,0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-192,25,-0.03,0.11,-1.1,-8,-11,0.002,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-122,6,0.26,-0.02,-0.4,-7,3,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,0,-4e-04,'1'
-95,3,0.18,0.01,0.1,-7,0,-0.009,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-296,-10,-0.14,0.07,0.2,-7,-7,-0.008,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
364,-12,-0.11,-0.11,-0.8,-8,14,0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
275,22,0.08,0.06,-0.8,-8,-5,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-101,33,-0.07,0.07,-0.7,-8,-6,-0.003,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-38,27,0.14,-0.02,-0.6,-7,3,0.004,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-280,11,0.14,0.05,0.7,-6,-5,-0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-340,5,0.06,0.08,0.8,-6,-8,-0.011,-0.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-382,-11,-0.16,0.01,0.7,-6,-1,-0.009,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-275,-20,-0.22,-0.11,0.4,-7,16,-0.002,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
373,-17,0.03,-0.13,-0.2,-7,16,0.006,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
434,0,0.12,0.05,0.1,-7,-3,0.002,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
120,17,0.16,0.11,0.6,-6,-11,0,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
99,17,0.16,0.11,0.6,-6,-12,0,-0.1,-5e-04,-4e-04,-4e-04,-4e-04,-2e-04,0,0,0,-4e-04,'1'
-344,2,-0.25,0.07,0.2,-7,-7,-0.005,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
187,-11,-0.17,-0.11,-1,-8,14,0.003,-0.1,-4e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
352,9,0.1,-0.01,-1.1,-8,3,0.006,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
97,33,0.12,0.07,-0.3,-7,-6,-0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-483,17,0.01,0.12,0.1,-7,-13,-0.003,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
329,-16,-0.04,-0.06,-0.5,-7,7,0.001,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
31,12,-0.03,0.07,-0.6,-8,-6,0,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-160,7,0.07,0.06,-0.6,-7,-6,0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-355,-6,-0.1,0.09,-0.5,-7,-8,-0.009,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-199,-34,0.16,-0.02,-0.7,-8,3,0.007,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
214,-34,0.38,-0.08,0.8,-6,9,0.001,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
164,-24,0.26,0.06,1.8,-5,-7,-0.007,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-174,-24,-0.27,0.07,1.7,-5,-8,-0.01,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-305,-34,-0.3,0.05,1,-6,-5,0.001,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-267,-46,-0.15,-0.03,0.4,-7,3,0.007,0.2,-4e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,-1e-04,0,-3e-04,'1'
-241,-58,-0.22,0.01,-0.1,-7,0,-0.004,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
249,-61,-0.11,-0.16,-0.7,-8,20,0.005,-0.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
176,-45,0.17,0.1,-0.6,-7,-11,0.008,0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
109,-43,0.23,-0.09,-0.4,-7,-6,0.008,2.3,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
-75,-39,-0.07,0.04,-0.9,-8,-3,0.012,0.3,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
-28,-41,0.17,-0.02,-0.8,-8,4,0.012,-0.5,-3e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
-26,-41,0.23,0.08,-0.5,-7,-8,0.001,-0.9,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-103,-42,0.22,0.07,-0.2,-7,-7,-0.003,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-123,-49,0.14,0.01,0.5,-7,1,-0.004,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
399,-43,-0.07,-0.15,0.7,-6,16,-0.008,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
389,-25,-0.2,0.09,0.4,-7,-7,-0.006,-0.7,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
194,-9,-0.16,0.07,-0.4,-7,-6,0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
43,-4,-0.18,0.08,-0.7,-8,-8,-0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-151,-9,0.15,0.06,-0.9,-8,-5,0.005,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,-1e-04,0,-4e-04,'1'
-261,-15,0.16,0.07,-0.5,-7,-7,-0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-122,-29,0.13,-0.05,0.1,-7,6,-0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
298,-25,0.13,-0.11,0.5,-6,13,-0.001,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
261,-12,0.05,0.09,0.8,-6,-7,-0.005,-0.6,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-247,-10,-0.28,0.15,0.3,-7,-15,-0.008,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-320,-29,-0.23,0.01,-0.7,-8,1,0.004,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
360,-31,0.13,-0.17,-0.9,-8,20,0.009,0,-4e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,0,-3e-04,'1'
505,-15,0.21,0,-0.6,-7,2,0.002,0.5,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-9,4,0.06,0.2,0.1,-7,-22,-0.007,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-475,-26,-0.07,0.07,-0.1,-7,-7,-0.002,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-342,-49,-0.07,-0.05,-0.3,-7,7,0,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
174,-55,-0.03,-0.15,-0.5,-7,18,0.001,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
112,-39,-0.03,0.08,-0.5,-7,-7,-0.001,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
324,-26,0.09,-0.05,-0.4,-7,7,0.002,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-158,-9,-0.04,0.08,0.1,-7,-8,-0.003,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-315,-19,-0.03,0.07,-0.1,-7,-7,0.001,0,-5e-04,-5e-04,-5e-04,-4e-04,0,0,-1e-04,0,-4e-04,'1'
281,-26,-0.03,-0.04,-0.4,-7,6,0,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
301,-17,-0.06,0.02,-0.5,-7,-2,-0.003,0.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-147,-10,-0.08,0.14,-0.8,-8,-14,0.003,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-415,-30,0.07,0.07,-0.8,-8,-7,0.003,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
165,-45,0.21,-0.16,-0.2,-7,18,0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
154,-35,0.2,0.07,0.5,-7,-8,-0.003,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
109,-33,0.18,-0.04,0.6,-6,-3,-0.003,1.8,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-9,-27,-0.31,0.04,0.3,-7,-3,-0.007,0,-5e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-91,-28,-0.33,0.07,-0.3,-7,-8,0.001,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-48,-31,-0.29,-0.08,-0.8,-8,16,0.003,-0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
610,-8,0.12,-0.1,-1.3,-8,13,0.008,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
519,17,0.2,0.14,-0.9,-8,-12,0.002,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'2'
-336,24,0.14,0.27,-0.3,-7,-28,-0.004,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-548,18,0.12,-0.01,-0.2,-7,-23,-0.003,3.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-595,0,0.09,0.02,0.1,-7,-2,-0.003,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-13,-31,0.1,-0.11,0.6,-6,12,-0.001,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
465,-12,-0.23,-0.08,0.4,-7,10,-0.007,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-274,8,-0.25,0.15,-1.7,-9,-14,0.005,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-357,1,-0.17,0,-1.9,-9,5,0.008,1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-53,-15,0.29,-0.05,-1.6,-8,7,0.007,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,0,-4e-04,'1'
-46,-17,0.23,0.05,-0.9,-8,-3,-0.006,-0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
81,-16,-0.15,-0.02,-0.7,-8,3,-0.007,0,-5e-04,-5e-04,-5e-04,-6e-04,1e-04,0,0,0,-6e-04,'1'
264,-7,-0.02,-0.04,-1,-8,6,0.005,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-65,8,0.16,0.08,-0.4,-7,-8,0.001,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-359,-4,-0.05,0.1,-0.2,-7,-10,-0.008,0,-5e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
-419,-23,-0.03,0.02,-0.3,-7,0,0.002,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
483,-23,0.12,-0.1,0.4,-7,11,0,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
508,-11,0.11,0.07,0.6,-6,-13,-0.003,0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-534,-7,-0.23,0.2,-0.1,-7,-21,0.001,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-719,-22,-0.17,0.07,-0.4,-7,-3,0.005,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-749,-30,-0.14,0.01,-0.5,-7,-7,0.005,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-375,-64,0.11,-0.12,-0.6,-7,14,0.009,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
-211,-69,0.2,-0.3,-0.4,-7,24,0.009,2.9,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
201,-68,0.12,-0.12,0.1,-7,15,-0.009,-0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
331,-57,-0.09,0,0.1,-7,3,-0.01,-0.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,0,-6e-04,'1'
36,-12,0.11,0.08,-0.8,-8,-7,0.005,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-396,-27,-0.02,0.1,-0.4,-7,-9,-0.004,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-350,-39,-0.08,-0.04,-0.5,-7,10,-0.005,-1.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-98,-46,-0.13,-0.15,-0.7,-8,23,-0.003,-1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-15,-46,-0.13,-0.17,-0.7,-8,20,-0.003,-0.4,-4e-04,-5e-04,-5e-04,-5e-04,1e-04,0,0,0,-5e-04,'1'
750,-22,0.25,-0.16,-0.5,-7,19,0.009,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'2'
222,13,0.24,0.35,0.4,-7,-37,-0.004,-0.8,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'2'
-61,14,0.21,0.21,0.6,-6,-32,-0.004,2.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-222,12,0.18,0.23,0.7,-6,-27,-0.012,-0.2,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,-2e-04,0,-6e-04,'1'
-411,8,0.04,-0.01,0.8,-6,-21,-0.02,2.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,0,-7e-04,'1'
84,-11,-0.17,-0.11,-0.3,-7,14,0.011,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,0,-3e-04,'1'
195,-5,0.04,0.01,-0.4,-7,2,0.008,-0.2,-4e-04,-3e-04,-3e-04,-3e-04,-2e-04,0,0,0,-3e-04,'1'
328,9,0.12,-0.04,-0.2,-7,5,0.001,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-197,23,-0.16,0.1,-0.2,-7,-10,-0.004,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-226,15,-0.17,-0.01,-0.5,-7,6,0.001,-0.8,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-125,11,-0.17,-0.07,-0.7,-8,11,-0.001,-0.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
28,10,-0.1,-0.09,-0.9,-8,13,0.007,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
45,17,0.14,0.03,-0.7,-8,-2,0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-73,17,0.17,0.09,-0.4,-7,-8,0.001,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-302,9,0.08,0.1,0,-7,-10,-0.006,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
178,-5,-0.12,-0.08,-0.2,-7,9,-0.003,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
-83,4,-0.12,0.1,-0.8,-8,-9,0.001,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,0,-5e-04,'1'
110,-1,0.21,-0.04,-0.5,-7,6,0.004,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
-139,2,0.2,0.09,0.6,-6,-9,-0.003,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,0,-4e-04,'1'
