@relation aux
@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute class {'1','2'}
@data
2509,10056,20192,1,475,'2'
2509,20192,44608,0,476,'2'
2510,0,2704,1,810,'1'
2510,2704,4352,1,830,'2'
2510,4352,8436,1,834,'2'
2510,8436,9774,0,874,'2'
2510,9774,11366,1,879,'2'
2510,11366,16058,0,875,'2'
2510,16058,18715,1,931,'2'
2510,18715,19692,1,930,'2'
2510,19692,32963,0,908,'2'
2510,32963,34780,1,873,'2'
2510,34780,51447,1,861,'2'
2510,51447,51449,0,882,'2'
2511,0,44610,0,1154,'1'
2512,0,104,1,74,'1'
2512,104,1377,1,73,'2'
2512,1377,3025,1,73,'2'
2512,3025,7109,1,79,'2'
2512,7109,8447,0,62,'2'
2512,8447,17389,1,68,'2'
2512,17389,33455,1,71,'2'
2512,33455,37257,0,230,'2'
2512,37257,50122,1,237,'2'
2512,50122,50124,0,271,'2'
2513,0,27604,0,272,'1'
2513,27604,27732,0,270,'1'
2513,27732,47925,1,50,'1'
2513,47925,72341,0,77,'2'
2514,0,22984,0,11,'1'
2515,0,4782,1,14,'1'
2515,4782,20191,0,14,'2'
2516,0,4782,1,15,'1'
2516,4782,20192,1,15,'2'
2516,20192,44608,0,15,'2'
2517,0,328363,1,375,'1'
2517,328363,628060,0,379,'2'
2518,0,299697,0,33,'1'
2519,0,12262,0,16,'1'
2520,0,11787,0,17,'1'
2521,0,333031,0,126,'1'
2521,333031,472049,1,218,'1'
2521,472049,616206,1,219,'2'
2521,616206,617928,1,224,'2'
2521,617928,675172,1,224,'2'
2521,675172,690991,0,432,'2'
2522,0,66291,0,211,'1'
2522,66291,228164,0,16,'1'
2522,228164,367182,1,16,'1'
2522,367182,582455,1,17,'2'
2522,582455,586124,0,549,'2'
2523,0,440727,0,119,'1'
2524,0,199,1,236,'1'
2524,199,1387,0,241,'2'
2524,1387,7029,0,287,'2'
2524,7029,30259,1,389,'2'
2524,30259,165381,0,390,'2'
2524,165381,745623,1,329,'2'
2524,745623,1052474,0,290,'2'
2525,0,1523649,0,41,'1'
2526,0,150011,0,33,'1'
2527,0,113,1,94,'1'
2527,113,1185,1,93,'2'
2527,1185,397510,0,100,'2'
2527,397510,1360205,0,100,'2'
2527,1360205,1718045,1,108,'2'
2527,1718045,1836931,0,87,'2'
2454,0,527638,1,50,'1'
2454,527638,851475,0,50,'2'
2455,0,497168,0,15,'1'
2455,497168,1556878,0,22,'1'
2457,0,240,1,140,'1'
2457,240,1629971,0,140,'2'
2456,0,1848182,0,12,'1'
2458,0,177514,1,44,'1'
2458,177514,1742764,1,66,'2'
2458,1742764,1807484,0,84,'2'
2459,0,60608,0,44,'1'
2463,0,8901,0,947,'1'
2463,8901,38808,0,945,'1'
2463,38808,574705,1,940,'1'
2463,574705,978081,0,996,'2'
2463,978081,1807483,0,1111,'2'
2460,0,64720,0,90,'1'
2461,0,64720,0,40,'1'
2462,0,1807485,0,350,'1'
2464,0,1807485,0,38,'1'
2465,0,240,1,195,'1'
2465,240,1629971,0,197,'2'
2466,0,1629971,0,30,'1'
2467,0,1629971,0,20,'1'
2468,0,1193570,0,46,'1'
2535,0,25280,1,56,'1'
2535,25280,988954,0,39,'2'
2536,0,16900,1,709,'1'
2536,16900,26953,1,709,'2'
2536,26953,32512,1,709,'2'
2536,32512,36335,1,709,'2'
2536,36335,46125,1,709,'2'
2536,46125,49156,1,718,'2'
2536,49156,54334,1,717,'2'
2536,54334,54340,1,719,'2'
2536,54340,54451,1,719,'2'
2536,54451,57492,1,763,'2'
2536,57492,58762,1,789,'2'
2536,58762,73435,1,797,'2'
2536,73435,73488,1,829,'2'
2536,73488,73493,1,829,'2'
2536,73493,104588,1,829,'2'
2536,104588,106914,1,870,'2'
2536,106914,125611,1,873,'2'
2536,125611,142195,1,884,'2'
2536,142195,146346,1,894,'2'
2536,146346,146807,1,894,'2'
2536,146807,152230,1,894,'2'
2536,152230,185388,1,893,'2'
2536,185388,192964,1,893,'2'
2536,192964,223472,0,895,'2'
2537,0,563710,0,114,'1'
2538,0,1513003,0,114,'1'
2539,0,103675,0,46,'1'
2540,0,569289,0,58,'1'
2541,0,1059710,0,148,'1'
2542,0,487991,0,58,'1'
2528,0,1807485,0,94,'1'
2543,0,34614,0,197,'1'
2544,0,1045384,0,48,'1'
2546,0,411658,0,58,'1'
2545,0,1629971,0,23,'1'
2547,0,1153,0,281,'1'
2547,1153,23076,1,320,'1'
2547,23076,1045291,0,327,'2'
2548,0,17150,0,520,'1'
2548,17150,40318,1,565,'1'
2548,40318,780100,1,559,'2'
2548,780100,780186,1,576,'2'
2548,780186,785728,1,577,'2'
2548,785728,1022297,1,576,'2'
2548,1022297,1062531,0,601,'2'
2549,0,41600,0,13,'1'
2529,0,7,1,112,'1'
2529,7,422547,1,112,'2'
2529,422547,1220805,0,115,'2'
2530,0,280424,1,14,'1'
2530,280424,442866,1,15,'2'
2530,442866,587306,1,15,'2'
2530,587306,662133,1,14,'2'
2530,662133,743904,1,14,'2'
2530,743904,939262,1,14,'2'
2530,939262,1424367,1,14,'2'
2530,1424367,1640070,0,3153,'2'
2531,0,280424,1,16,'1'
2531,280424,442866,1,14,'2'
2531,442866,587346,1,3046,'2'
2531,587346,662168,1,2859,'2'
2531,662168,939384,1,13,'2'
2531,939384,1325858,1,13,'2'
2531,1325858,1640068,0,14,'2'
2532,0,4069,1,1092,'1'
2532,4069,280423,1,1171,'2'
2532,280423,442865,1,76,'2'
2532,442865,587345,1,78,'2'
2532,587345,607310,0,77,'2'
2532,607310,662167,1,76,'2'
2532,662167,671887,0,2894,'2'
2532,671887,939382,1,76,'2'
2532,939382,980221,0,76,'2'
2532,980221,1640067,0,80,'2'
2533,0,280424,1,13,'1'
2533,280424,283144,1,2868,'2'
2533,283144,359519,1,82,'2'
2533,359519,391134,1,83,'2'
2533,391134,442864,1,85,'2'
2533,442864,587344,1,87,'2'
2533,587344,604398,0,86,'2'
2533,604398,662166,1,88,'2'
2533,662166,671886,0,88,'2'
2533,671886,928160,0,88,'2'
2533,928160,939381,1,89,'2'
2533,939381,1640066,0,89,'2'
2534,0,280424,1,14,'1'
2534,280424,441746,1,14,'2'
2534,441746,442866,1,17,'2'
2534,442866,587346,1,17,'2'
2534,587346,607335,1,16,'2'
2534,607335,662167,1,15,'2'
2534,662167,844989,1,15,'2'
2534,844989,928161,0,16,'2'
2534,928161,939382,1,17,'2'
2534,939382,1116395,0,2980,'2'
2534,1116395,1272569,1,3153,'2'
2534,1272569,1364912,1,3138,'2'
2534,1364912,1640066,0,18,'2'
2550,0,46081,1,36,'1'
2550,46081,48882,1,43,'2'
2550,48882,49897,1,36,'2'
2550,49897,58823,1,43,'2'
2550,58823,69012,1,67,'2'
2550,69012,155770,1,67,'2'
2550,155770,527976,1,68,'2'
2550,527976,586269,1,72,'2'
2550,586269,1220591,1,75,'2'
2550,1220591,1505605,0,71,'2'
2551,0,497155,0,54,'1'
2551,497155,535525,1,85,'1'
2551,535525,1556865,0,85,'2'
2552,0,497155,0,41,'1'
2552,497155,1556865,0,111,'1'
2553,0,1631486,0,54,'1'
2554,0,41600,0,25,'1'
2555,0,404559,0,131,'1'
2555,404559,533441,1,144,'1'
2555,533441,572262,0,133,'2'
2555,572262,766554,0,69,'2'
2555,766554,1338414,0,122,'2'
2555,1338414,1717380,1,122,'2'
2555,1717380,1965724,0,122,'2'
2556,0,933846,0,190,'1'
2556,933846,1312812,1,190,'1'
2556,1312812,1531742,1,190,'2'
2556,1531742,1561155,0,190,'2'
2557,0,8423,1,179,'1'
2557,8423,351355,0,193,'2'
2574,0,24041,1,87,'1'
2574,24041,282649,0,110,'2'
2574,282649,743529,1,110,'2'
2574,743529,1024781,0,110,'2'
2574,1024781,1209943,0,110,'2'
2575,0,24087,1,87,'1'
2575,24087,282355,1,110,'2'
2575,282355,646020,1,110,'2'
2575,646020,1024841,1,110,'2'
2575,1024841,1109526,1,110,'2'
2575,1109526,1495160,1,110,'2'
2575,1495160,1846781,0,110,'2'
2576,0,364321,0,10,'1'
2577,0,433446,0,12,'1'
2578,0,431582,1,83,'1'
2578,431582,1026466,1,83,'2'
2578,1026466,1739669,1,83,'2'
2578,1739669,1742211,1,145,'2'
2578,1742211,1784316,0,91,'2'
2579,0,626546,0,42,'1'
2580,0,116769,1,59,'1'
2580,116769,1814684,0,49,'2'
2581,0,4987,1,894,'1'
2581,4987,150093,1,901,'2'
2581,150093,181940,1,899,'2'
2581,181940,293027,1,761,'2'
2581,293027,747638,0,764,'2'
2582,0,4987,1,894,'1'
2582,4987,150093,1,901,'2'
2582,150093,181940,1,899,'2'
2582,181940,293027,1,761,'2'
2582,293027,852963,1,764,'2'
2582,852963,971140,1,757,'2'
2582,971140,1009835,1,777,'2'
2582,1009835,1132124,1,858,'2'
2582,1132124,1560460,1,873,'2'
2582,1560460,1562924,1,925,'2'
2582,1562924,1696929,0,922,'2'
2583,0,25451,0,191,'1'
2583,25451,112024,0,200,'1'
2584,0,37403,0,191,'1'
2584,37403,709746,1,200,'1'
2584,709746,1073269,0,199,'2'
2585,0,18474,0,38,'1'
2586,0,1338416,0,48,'1'
2586,1338416,1717382,1,44,'1'
2586,1717382,1965726,0,44,'2'
2587,0,1357487,0,30,'1'
2588,0,1357487,0,10,'1'
2589,0,1347544,0,7,'1'
2590,0,1338416,0,103,'1'
2590,1338416,1717382,1,123,'1'
2590,1717382,1965726,0,123,'2'
2591,0,7656,1,727,'1'
2591,7656,8014,1,832,'2'
2591,8014,11149,1,832,'2'
2591,11149,11531,1,951,'2'
2591,11531,12871,0,944,'2'
2591,12871,12970,0,1074,'2'
2591,12970,22834,0,1108,'2'
2591,22834,31894,0,1128,'2'
2591,31894,48836,0,1137,'2'
2591,48836,286593,1,1152,'2'
2591,286593,293260,1,1201,'2'
2591,293260,316779,0,1229,'2'
2591,316779,932470,1,1278,'2'
2591,932470,993160,1,1377,'2'
2591,993160,1357481,0,1313,'2'
2592,0,1965727,0,35,'1'
2593,0,563147,0,37,'1'
2594,0,1781178,0,45,'1'
2595,0,54507,0,45,'1'
2596,0,1726647,0,1,'1'
2597,0,64,1,102,'1'
2597,64,56085,1,106,'2'
2597,56085,111110,0,98,'2'
2598,0,424977,0,43,'1'
2598,424977,552243,1,40,'1'
2598,552243,554672,1,34,'2'
2598,554672,581981,1,33,'2'
2598,581981,1338415,0,33,'2'
2598,1338415,1717381,1,33,'2'
2598,1717381,1965725,0,33,'2'
2599,0,1338416,0,41,'1'
2599,1338416,1717382,1,45,'1'
2599,1717382,1965726,0,45,'2'
2600,0,424977,0,75,'1'
2600,424977,471019,1,359,'1'
2600,471019,547245,0,319,'2'
2600,547245,581981,1,318,'2'
2600,581981,716719,1,389,'2'
2600,716719,733503,0,409,'2'
2600,733503,755850,1,451,'2'
2600,755850,890773,1,452,'2'
2600,890773,894066,1,484,'2'
2600,894066,938591,1,496,'2'
2600,938591,1338412,0,529,'2'
2600,1338412,1385901,1,537,'2'
2600,1385901,1646658,1,535,'2'
2600,1646658,1717377,1,539,'2'
2600,1717377,1952359,0,539,'2'
2600,1952359,1965720,0,540,'2'
2601,0,497168,0,20,'1'
2601,497168,1556878,0,51,'1'
2602,0,633906,0,27,'1'
2604,0,1045384,0,272,'1'
2603,0,78783,1,13,'1'
2603,78783,1057090,0,13,'2'
2558,0,874463,0,705,'1'
2559,0,874463,0,111,'1'
2560,0,874463,0,38,'1'
2561,0,155907,0,6,'1'
2562,0,393386,1,22,'1'
2562,393386,524212,1,24,'2'
2562,524212,525482,1,39,'2'
2562,525482,702632,1,39,'2'
2562,702632,767843,1,42,'2'
2562,767843,837732,1,52,'2'
2562,837732,842271,0,53,'2'
2562,842271,917332,1,53,'2'
2562,917332,1051164,1,54,'2'
2562,1051164,1057005,1,60,'2'
2562,1057005,1115107,1,59,'2'
2562,1115107,1176477,1,60,'2'
2562,1176477,1194190,1,114,'2'
2562,1194190,1209804,1,163,'2'
2562,1209804,1213086,1,164,'2'
2562,1213086,1330448,0,165,'2'
2562,1330448,1353699,1,165,'2'
2562,1353699,1354892,1,177,'2'
2562,1354892,1369355,1,181,'2'
2562,1369355,1453195,1,188,'2'
2562,1453195,1463358,1,188,'2'
2562,1463358,1476170,0,189,'2'
2563,0,34765,0,6,'1'
2605,0,1631486,0,216,'1'
2606,0,1631486,0,38,'1'
2607,0,1631486,0,289,'1'
2608,0,1631486,0,221,'1'
2564,0,2028,1,7,'1'
2564,2028,61717,0,7,'2'
2565,0,34765,0,5,'1'
2566,0,1782211,0,5,'1'
2566,1782211,1809049,1,5,'1'
2566,1809049,1927935,0,5,'2'
2609,0,2104,0,1925,'1'
2609,2104,30754,1,1935,'1'
2609,30754,137923,0,1940,'2'
2609,137923,165607,1,1949,'2'
2609,165607,305351,1,1933,'2'
2609,305351,321487,1,2084,'2'
2609,321487,386111,1,1994,'2'
2609,386111,393721,1,1991,'2'
2609,393721,452299,1,1991,'2'
2609,452299,1325008,1,1809,'2'
2609,1325008,1620764,0,1703,'2'
2609,1620764,1715867,1,1640,'2'
2609,1715867,1807904,0,1638,'2'
2610,0,508520,1,495,'1'
2610,508520,567863,1,543,'2'
2610,567863,710642,1,548,'2'
2610,710642,1931448,0,537,'2'
2611,0,628060,0,178,'1'
2612,0,437447,1,105,'1'
2612,437447,469250,1,138,'2'
2612,469250,490664,0,138,'2'
2612,490664,558484,1,139,'2'
2612,558484,636497,1,139,'2'
2612,636497,954300,0,139,'2'
2612,954300,1074181,1,139,'2'
2612,1074181,1092759,1,138,'2'
2612,1092759,1108162,1,138,'2'
2612,1108162,1118753,1,138,'2'
2612,1118753,1274181,1,144,'2'
2612,1274181,1317338,1,144,'2'
2612,1317338,1319950,1,149,'2'
2612,1319950,1540649,0,149,'2'
2613,0,628060,0,106,'1'
2614,0,257994,0,174,'1'
2615,0,138345,1,192,'1'
2615,138345,169848,1,274,'2'
2615,169848,442273,0,81,'2'
2616,0,442274,0,21,'1'
2617,0,1787363,0,7,'1'
2618,0,1838958,0,75,'1'
2619,0,238917,1,27,'1'
2619,238917,1795557,0,36,'2'
2620,0,1284370,0,71,'1'
2621,0,1735741,0,114,'1'
2622,0,1795555,0,18,'1'
2623,0,1795555,0,111,'1'
2624,0,2612,1,34,'1'
2624,2612,223311,0,38,'2'
2567,0,252562,0,214,'1'
2625,0,528614,1,302,'1'
2625,528614,933845,0,297,'2'
2625,933845,1061129,1,297,'2'
2625,1061129,1312810,1,297,'2'
2625,1312810,1561154,0,297,'2'
2626,0,87,1,72,'1'
2626,87,33163,0,72,'2'
2626,33163,33413,1,72,'2'
2626,33413,44950,1,72,'2'
2626,44950,173015,1,72,'2'
2626,173015,236503,1,72,'2'
2626,236503,265784,1,83,'2'
2626,265784,930865,0,84,'2'
2627,0,267892,1,12,'1'
2627,267892,433445,0,13,'2'
2628,0,85678,0,41,'1'
2629,0,5402,1,188,'1'
2629,5402,10831,1,189,'2'
2629,10831,25308,1,190,'2'
2629,25308,63514,1,199,'2'
2629,63514,276392,0,201,'2'
2629,276392,726992,1,93,'2'
2629,726992,1189830,0,71,'2'
2629,1189830,1266071,0,71,'2'
2629,1266071,1568795,1,56,'2'
2629,1568795,1817139,0,56,'2'
2630,0,202122,1,183,'1'
2630,202122,1422928,0,183,'2'
2631,0,56060,0,25,'1'
2631,56060,100459,1,31,'1'
2631,100459,348803,0,31,'2'
2632,0,95020,1,2240,'1'
2632,95020,149827,1,2254,'2'
2632,149827,207815,1,2187,'2'
2632,207815,322581,1,2146,'2'
2632,322581,335292,1,2179,'2'
2632,335292,347095,1,2154,'2'
2632,347095,463768,1,2098,'2'
2632,463768,628487,1,1992,'2'
2632,628487,865980,1,2035,'2'
2632,865980,960081,1,2048,'2'
2632,960081,1379654,0,2057,'2'
2633,0,610503,1,5,'1'
2633,610503,1281221,1,5,'2'
2633,1281221,1713710,0,5,'2'
2634,0,1423059,0,53,'1'
2636,0,344336,0,84,'1'
2637,0,1755156,0,13,'1'
2638,0,59495,1,203,'1'
2638,59495,207353,1,211,'2'
2638,207353,1470314,1,250,'2'
2638,1470314,1814650,0,244,'2'
2635,0,471,1,951,'1'
2635,471,376622,0,955,'2'
2635,376622,415878,1,1028,'2'
2635,415878,1916578,0,1029,'2'
2639,0,35384,1,15,'1'
2639,35384,35793,1,1369,'2'
2639,35793,36717,1,1369,'2'
2639,36717,50270,1,1369,'2'
2639,50270,66332,1,1369,'2'
2639,66332,84683,1,1367,'2'
2639,84683,167923,0,1367,'2'
2639,167923,246102,1,1375,'2'
2639,246102,251641,1,725,'2'
2639,251641,274573,1,726,'2'
2639,274573,305167,1,726,'2'
2639,305167,345352,1,720,'2'
2639,345352,470313,1,719,'2'
2639,470313,541854,1,719,'2'
2639,541854,556971,1,725,'2'
2639,556971,667724,1,750,'2'
2639,667724,701641,1,753,'2'
2639,701641,773490,1,753,'2'
2639,773490,792496,1,753,'2'
2639,792496,821932,0,753,'2'
2640,0,563,1,1377,'1'
2640,563,5325,1,1369,'2'
2640,5325,11128,1,1369,'2'
2640,11128,48670,0,1369,'2'
2641,0,84685,1,5,'1'
2641,84685,470319,1,5,'2'
2641,470319,671562,1,5,'2'
2641,671562,700829,0,5,'2'
2642,0,48671,0,5,'1'
2643,0,1410,0,65,'1'
2643,1410,212979,1,65,'1'
2643,212979,535164,1,65,'2'
2643,535164,564600,0,65,'2'
2644,0,888138,1,558,'1'
2644,888138,921517,1,604,'2'
2644,921517,1232742,0,677,'2'
2645,0,743530,1,249,'1'
2645,743530,749847,1,249,'2'
2645,749847,755897,1,157,'2'
2645,755897,1209944,0,157,'2'
2646,0,646021,1,249,'1'
2646,646021,749893,1,249,'2'
2646,749893,755886,1,157,'2'
2646,755886,1109527,1,157,'2'
2646,1109527,1341566,1,157,'2'
2646,1341566,1495160,1,157,'2'
2646,1495160,1566702,1,157,'2'
2646,1566702,1846781,0,155,'2'
2647,0,19347,1,2740,'1'
2647,19347,19349,0,2769,'2'
2647,19349,28699,1,2769,'2'
2647,28699,42288,1,2777,'2'
2647,42288,61831,0,2653,'2'
2647,61831,69448,1,2663,'2'
2647,69448,133864,1,2667,'2'
2647,133864,344650,1,2753,'2'
2647,344650,743527,1,2733,'2'
2647,743527,746017,1,2673,'2'
2647,746017,755894,1,2677,'2'
2647,755894,757924,1,2686,'2'
2647,757924,761657,1,2686,'2'
2647,761657,763696,0,2722,'2'
2647,763696,763721,1,2719,'2'
2647,763721,766795,1,2716,'2'
2647,766795,773806,1,2716,'2'
2647,773806,788167,1,2712,'2'
2647,788167,789536,1,2720,'2'
2647,789536,794072,1,2720,'2'
2647,794072,889213,1,2720,'2'
2647,889213,894762,1,2709,'2'
2647,894762,897970,1,2709,'2'
2647,897970,914601,0,2705,'2'
2647,914601,942048,1,2709,'2'
2647,942048,958263,1,2710,'2'
2647,958263,999801,1,2710,'2'
2647,999801,1019912,1,2711,'2'
2647,1019912,1024769,0,2699,'2'
2647,1024769,1024782,1,2699,'2'
2647,1024782,1069317,1,2698,'2'
2647,1069317,1145122,1,2695,'2'
2647,1145122,1160694,1,2696,'2'
2647,1160694,1179505,1,2692,'2'
2647,1179505,1209928,0,2693,'2'
2648,0,19395,0,2740,'1'
2648,19395,28345,1,2769,'1'
2648,28345,42333,1,2777,'2'
2648,42333,61876,0,2653,'2'
2648,61876,69469,1,2663,'2'
2648,69469,133908,1,2667,'2'
2648,133908,344648,1,2753,'2'
2648,344648,646017,1,2733,'2'
2648,646017,654486,1,2680,'2'
2648,654486,700821,0,2676,'2'
2648,700821,706116,1,2676,'2'
2648,706116,707948,1,2675,'2'
2648,707948,726314,0,2675,'2'
2648,726314,726487,1,2676,'2'
2648,726487,727673,1,2676,'2'
2648,727673,728703,1,2677,'2'
2648,728703,729216,1,2670,'2'
2648,729216,729275,0,2672,'2'
2648,729275,729617,1,2672,'2'
2648,729617,746262,0,2673,'2'
2648,746262,755876,1,2677,'2'
2648,755876,757963,1,2686,'2'
2648,757963,761869,1,2686,'2'
2648,761869,763735,0,2722,'2'
2648,763735,763760,1,2719,'2'
2648,763760,766834,1,2716,'2'
2648,766834,773845,1,2716,'2'
2648,773845,788197,1,2712,'2'
2648,788197,789576,1,2720,'2'
2648,789576,793997,1,2720,'2'
2648,793997,889149,1,2720,'2'
2648,889149,894803,1,2709,'2'
2648,894803,898011,1,2709,'2'
2648,898011,914642,0,2705,'2'
2648,914642,942032,1,2709,'2'
2648,942032,958304,1,2710,'2'
2648,958304,999842,1,2710,'2'
2648,999842,1019953,1,2711,'2'
2648,1019953,1024824,1,2699,'2'
2648,1024824,1069359,1,2698,'2'
2648,1069359,1109509,1,2695,'2'
2648,1109509,1145164,1,2695,'2'
2648,1145164,1160736,1,2696,'2'
2648,1160736,1179547,1,2692,'2'
2648,1179547,1223036,0,2693,'2'
2648,1223036,1228220,1,2681,'2'
2648,1228220,1229155,1,2687,'2'
2648,1229155,1233176,0,2688,'2'
2648,1233176,1247599,1,2689,'2'
2648,1247599,1269315,0,2686,'2'
2648,1269315,1353042,1,2686,'2'
2648,1353042,1409203,1,2691,'2'
2648,1409203,1421748,1,2688,'2'
2648,1421748,1494096,1,2689,'2'
2648,1494096,1495137,1,2676,'2'
2648,1495137,1522474,1,2676,'2'
2648,1522474,1531929,1,2684,'2'
2648,1531929,1566679,1,2684,'2'
2648,1566679,1580350,1,2684,'2'
2648,1580350,1592019,1,2682,'2'
2648,1592019,1701134,1,2683,'2'
2648,1701134,1709886,1,2683,'2'
2648,1709886,1714270,1,2683,'2'
2648,1714270,1721755,1,2685,'2'
2648,1721755,1721761,1,2685,'2'
2648,1721761,1721770,0,2685,'2'
2648,1721770,1722405,1,2685,'2'
2648,1722405,1723662,1,2686,'2'
2648,1723662,1805151,1,2686,'2'
2648,1805151,1817338,1,2684,'2'
2648,1817338,1822389,1,2684,'2'
2648,1822389,1822581,0,2601,'2'
2648,1822581,1823560,1,2600,'2'
2648,1823560,1846749,0,2599,'2'
2678,0,13612,0,25,'1'
2679,0,24462,0,58,'1'
2680,0,10282,0,54,'1'
2681,0,1647634,0,59,'1'
2682,0,24462,0,138,'1'
2683,0,24462,0,73,'1'
2684,0,24463,0,52,'1'
2649,0,349746,1,52,'1'
2649,349746,383496,1,85,'2'
2649,383496,769318,0,97,'2'
2650,0,419573,0,58,'1'
2651,0,419573,0,16,'1'
2652,0,726275,0,96,'1'
2652,726275,727652,1,96,'1'
2652,727652,729178,1,96,'2'
2652,729178,743530,1,96,'2'
2652,743530,1024782,0,96,'2'
2652,1024782,1024795,1,96,'2'
2652,1024795,1209943,0,96,'2'
2653,0,646021,1,96,'1'
2653,646021,726319,0,96,'2'
2653,726319,727678,1,96,'2'
2653,727678,729221,1,96,'2'
2653,729221,1024839,1,96,'2'
2653,1024839,1109524,1,96,'2'
2653,1109524,1228236,1,96,'2'
2653,1228236,1247615,1,97,'2'
2653,1247615,1495156,1,95,'2'
2653,1495156,1822415,1,95,'2'
2653,1822415,1846776,0,93,'2'
2654,0,135669,1,738,'1'
2654,135669,145486,1,732,'2'
2654,145486,243338,0,717,'2'
2654,243338,266427,1,733,'2'
2654,266427,833281,1,743,'2'
2654,833281,857757,1,763,'2'
2654,857757,859650,1,763,'2'
2654,859650,1624163,1,763,'2'
2654,1624163,1695730,1,832,'2'
2654,1695730,1920612,0,824,'2'
2655,0,5492,1,824,'1'
2655,5492,24461,0,845,'2'
2656,0,13612,0,12,'1'
2657,0,24462,0,12,'1'
2658,0,1370386,0,67,'1'
2659,0,10282,0,12,'1'
2660,0,75473,1,83,'1'
2660,75473,1799066,0,20,'2'
2661,0,24462,0,19,'1'
2662,0,1695734,1,67,'1'
2662,1695734,1920755,0,72,'2'
2663,0,18845,0,75,'1'
2664,0,1908669,0,20,'1'
2665,0,1908669,0,884,'1'
2666,0,1908669,0,20,'1'
2667,0,1908669,0,20,'1'
2668,0,5492,1,10,'1'
2668,5492,24461,0,17,'2'
2669,0,18845,0,38,'1'
2670,0,1518055,0,390,'1'
2671,0,37241,0,680,'1'
2671,37241,197021,1,702,'1'
2671,197021,594841,1,729,'2'
2671,594841,1237989,1,749,'2'
2671,1237989,1920614,0,800,'2'
2672,0,5492,1,801,'1'
2672,5492,24461,0,801,'2'
2673,0,1370386,0,141,'1'
2674,0,35678,0,122,'1'
2674,35678,1920616,0,126,'1'
2675,0,5492,1,126,'1'
2675,5492,24461,0,126,'2'
2676,0,37241,0,219,'1'
2676,37241,1920755,0,255,'1'
2677,0,18845,0,254,'1'
2685,0,116809,1,1610,'1'
2685,116809,124231,1,1402,'2'
2685,124231,127319,1,1403,'2'
2685,127319,168468,0,1402,'2'
2685,168468,347156,1,1415,'2'
2685,347156,375561,0,1481,'2'
2685,375561,376967,0,1479,'2'
2685,376967,807150,0,1497,'2'
2685,807150,1412256,0,1555,'2'
2685,1412256,1847853,0,1567,'2'
2686,0,122187,1,774,'1'
2686,122187,1622887,0,774,'2'
2687,0,102218,0,206,'1'
2687,102218,655509,1,265,'1'
2687,655509,1108173,1,218,'2'
2687,1108173,1138914,0,218,'2'
2687,1138914,1574511,0,225,'2'
2688,0,934359,1,61,'1'
2688,934359,1136108,1,64,'2'
2688,1136108,1431451,0,64,'2'
2689,0,34,1,61,'1'
2689,34,4617,1,61,'2'
2689,4617,68253,1,61,'2'
2689,68253,161002,1,61,'2'
2689,161002,296560,0,61,'2'
2690,0,81864,0,117,'1'
2690,81864,238133,1,104,'1'
2690,238133,887092,0,119,'2'
2691,0,36848,1,94,'1'
2691,36848,404173,1,93,'2'
2691,404173,841983,0,105,'2'
2692,0,490420,1,52,'1'
2692,490420,1059709,0,45,'2'
2693,0,31570,0,472,'1'
2694,0,40393,0,11,'1'
2695,0,131551,1,15,'1'
2695,131551,171944,0,15,'2'
2696,0,220892,1,30,'1'
2696,220892,361996,1,182,'2'
2696,361996,622540,1,182,'2'
2696,622540,679523,1,175,'2'
2696,679523,754090,1,174,'2'
2696,754090,761592,1,174,'2'
2696,761592,794482,0,181,'2'
2697,0,157697,0,326,'1'
2698,0,933000,0,8,'1'
2699,0,289442,0,487,'1'
2699,289442,424666,1,449,'1'
2699,424666,933000,0,499,'2'
2699,933000,975845,1,657,'2'
2699,975845,1173611,1,693,'2'
2699,1173611,1316226,1,708,'2'
2699,1316226,1330067,1,889,'2'
2699,1330067,1456965,1,885,'2'
2699,1456965,1799897,0,892,'2'
2568,0,836840,1,36,'1'
2568,836840,1118928,1,37,'2'
2568,1118928,1119636,1,35,'2'
2568,1119636,1632602,0,35,'2'
2569,0,1575301,0,159,'1'
2570,0,16624,0,135,'1'
2571,0,1629971,0,28,'1'
2572,0,16624,0,16,'1'
2573,0,142752,1,89,'1'
2573,142752,769298,0,89,'2'
2700,0,191946,0,71,'1'
2701,0,191946,0,83,'1'
2702,0,720618,0,184,'1'
2703,0,936114,0,26,'1'
2703,936114,1784373,0,26,'1'
2704,0,433446,0,9,'1'
2705,0,190090,0,27,'1'
2705,190090,347250,1,27,'1'
2705,347250,1038349,0,27,'2'
2706,0,132790,0,10,'1'
2707,0,244945,1,249,'1'
2707,244945,509773,0,249,'2'
2707,509773,630578,1,36,'2'
2707,630578,982199,0,36,'2'
2708,0,244945,1,21,'1'
2708,244945,345411,0,21,'2'
2713,0,1349837,0,30,'1'
2714,0,497155,0,32,'1'
2714,497155,1482468,0,56,'1'
2714,1482468,1556865,0,57,'1'
2715,0,497155,0,37,'1'
2715,497155,1556865,0,37,'1'
2716,0,497155,0,48,'1'
2716,497155,575944,1,48,'1'
2716,575944,1556864,0,49,'2'
2717,0,1726874,0,375,'1'
2709,0,605035,1,504,'1'
2709,605035,1885587,0,504,'2'
2710,0,14730,0,59,'1'
2711,0,1031652,0,154,'1'
