@relation aux
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curPitch numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SeTime1 numeric
@attribute SeTime2 numeric
@attribute SeTime3 numeric
@attribute SeTime4 numeric
@attribute SeTime5 numeric
@attribute SeTime6 numeric
@attribute SeTime7 numeric
@attribute SeTime8 numeric
@attribute SeTime9 numeric
@attribute SeTime10 numeric
@attribute SeTime11 numeric
@attribute SeTime12 numeric
@attribute SeTime13 numeric
@attribute SeTime14 numeric
@attribute diffSeTime1 numeric
@attribute diffSeTime2 numeric
@attribute diffSeTime3 numeric
@attribute diffSeTime4 numeric
@attribute diffSeTime5 numeric
@attribute diffSeTime6 numeric
@attribute diffSeTime7 numeric
@attribute diffSeTime8 numeric
@attribute diffSeTime9 numeric
@attribute diffSeTime10 numeric
@attribute diffSeTime11 numeric
@attribute diffSeTime12 numeric
@attribute diffSeTime13 numeric
@attribute diffSeTime14 numeric
@attribute alpha numeric
@attribute Se numeric
@attribute class {'1','2'}
@data
59,-11,0.22,0.02,0.48,0.3,-12,4,0.011,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
8,2,-0.39,0.07,0.54,0.6,-11,-3,-0.008,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
-26,2,-0.44,0.14,0.58,-0.4,-12,-4,0.007,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
-71,1,-0.38,0.1,0.63,-0.7,-13,-7,0.007,0.4,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,-0.001,0,-0.002,0,0,0,0,0,0,0,0.6,0.02,'2'
-76,-2,-0.16,-0.09,0.57,-1.2,-13,10,0.022,1.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
65,-2,0.11,-0.04,0.44,-1.2,-13,10,0.021,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.017,'2'
11,6,0.41,0.11,0.55,0.3,-12,-7,-0.001,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'1'
-249,1,0.1,0.15,0.81,1.3,-11,-12,-0.021,-0.2,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
-422,-11,-0.28,-0.05,0.91,1.1,-11,-2,-0.022,2.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
-400,-17,-0.47,0.05,0.9,0.8,-11,-1,-0.019,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.5,0.019,'2'
-173,-29,-0.65,-0.06,0.63,-0.7,-13,18,0.014,-0.3,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.017,'2'
1,-31,-0.44,-0.08,0.48,-1.3,-13,15,0.017,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.017,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.001,0,0.5,0.017,'2'
31,-31,-0.4,-0.02,0.46,-1.4,-13,15,0.022,-0.4,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.5,0.018,'2'
199,-28,0,0.04,0.32,-1.7,-14,12,0.027,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.018,'2'
298,-17,0.49,0.3,0.34,-0.9,-13,-15,-0.003,-4.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
43,-12,0.39,0.24,0.56,0,-12,-16,-0.025,-0.8,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,'1'
-139,-13,0.16,0.21,0.73,0.3,-12,-19,-0.024,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0,0,0,0,0,0,0,0,-0.002,0,-0.003,0,0,0,0.6,0.022,'2'
57,-23,0.15,-0.02,0.46,0.4,-12,7,0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
97,-16,-0.06,0.09,0.46,0.9,-11,-5,-0.015,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'1'
35,-15,-0.26,0,0.51,0.6,-11,-4,-0.008,0.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.6,0.018,'2'
148,-13,-0.31,-0.07,0.33,0.3,-12,19,-0.006,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,-0.001,0,0.001,0,0,0,0,0,0.5,0.016,'2'
366,-5,-0.24,0.14,0.2,-0.3,-12,6,0.008,-3.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
365,8,-0.12,0.1,0.22,-0.6,-12,-3,-0.002,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
215,22,0.04,0.19,0.42,-0.8,-13,-21,0.019,0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,'2'
120,24,0.15,0.2,0.48,-0.8,-13,-15,0.018,0.3,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,-0.003,0,0,0,0,0,0,0,0,0,0.6,0.022,'2'
30,24,0.25,0.22,0.57,-0.7,-13,-17,0.017,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,0.6,0.022,'1'
-117,23,0.32,0.15,0.68,0,-12,-11,-0.011,-0.4,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
-225,14,0.1,0.05,0.72,0.5,-11,5,-0.009,-1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
-174,8,-0.08,0.05,0.69,0.6,-11,2,-0.017,-0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
-145,0,-0.19,-0.07,0.64,-0.2,-12,5,0.011,1.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
210,2,-0.14,-0.03,0.31,-0.6,-12,9,-0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.017,'2'
249,4,-0.17,0.07,0.3,-0.6,-13,3,-0.005,-1.4,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0.001,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0.5,0.018,'2'
204,22,0.3,0.09,0.36,-0.6,-13,-4,0.015,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02,'1'
3,26,0.41,0.15,0.57,0.4,-12,-10,-0.013,-0.4,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
-257,19,-0.2,0.12,0.77,0.9,-11,1,-0.036,-1.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
85,-4,0.46,0.08,0.47,-1,-13,-2,0.015,0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.02,'1'
-46,-3,0.63,0.18,0.62,0,-12,-11,-0.003,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.021,'2'
-322,-7,0.54,0.23,0.91,0.8,-11,-21,-0.009,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.022,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0.6,0.022,'1'
-406,-13,0.47,0.05,0.89,1.3,-11,4,-0.008,0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
-408,-36,-0.23,0.01,0.89,1.9,-10,5,-0.029,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.5,0.018,'2'
-335,-44,-0.54,-0.1,0.79,1.4,-11,11,-0.024,1.3,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0.001,0,-0.001,0,0.001,0,-0.001,0,0,0,0.5,0.017,'2'
-188,-50,-0.55,0.02,0.69,0.6,-11,6,0.009,-1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.002,0,0.5,0.018,'2'
276,-48,0.12,-0.11,0.22,-0.2,-12,17,0.024,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.016,'2'
490,-36,0.45,0.01,0.06,0.5,-12,10,0.006,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
586,-18,0.47,0.23,0.04,1.4,-11,-8,-0.009,-3.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'1'
252,5,0.06,0.14,0.35,2.4,-10,-12,-0.017,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'2'
-462,-5,-0.28,0.1,0.97,1.3,-11,-7,0,0.5,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
-482,-24,-0.22,-0.06,0.91,0.7,-11,17,0.006,-0.3,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
457,15,0.05,0.07,0.13,0.4,-12,-3,-0.002,0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
359,32,0.12,0.1,0.23,0.5,-11,-7,0.007,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'1'
-33,45,-0.26,0.16,0.61,0.7,-11,-13,-0.018,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'2'
-146,33,-0.32,0.01,0.64,-1,-13,6,0.009,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.5,0.018,'2'
-386,7,0.43,0.04,0.88,-1,-13,2,0.016,0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
-354,-1,0.59,0.05,0.85,-0.4,-12,2,0.01,-0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,-0.002,0,0,0,-0.002,0,0.5,0.019,'1'
-176,-13,0.33,0.02,0.69,1.4,-11,-1,-0.022,0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
-166,-18,-0.09,-0.09,0.66,1.6,-10,3,-0.037,1.5,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0.5,0.017,'2'
-351,-30,-0.58,0.12,0.88,-0.1,-12,-9,0.004,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0,0,0.6,0.02,'2'
-71,-44,0.01,-0.05,0.55,-1.3,-13,11,0.026,0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
170,-42,0.47,-0.08,0.34,-0.7,-13,11,0.007,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'1'
383,-23,0.22,0.05,0.18,0.9,-11,0,-0.019,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
383,-19,0.11,0.05,0.18,1,-11,-1,-0.019,0,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
196,5,-0.28,0.13,0.39,0.5,-12,-10,-0.005,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
-132,7,-0.31,0.19,0.71,-0.5,-12,-15,0.002,0.4,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'2'
-414,-17,0.33,0.01,0.91,-0.8,-13,-3,0.021,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,'1'
-272,-29,0.49,0.14,0.81,0.5,-11,-10,-0.021,-1.6,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,-0.002,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.02,'1'
-284,-39,0.12,-0.08,0.75,1.1,-11,10,-0.026,1.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,'2'
101,-45,-0.22,-0.1,0.37,0.6,-11,18,0.007,-0.5,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,'2'
643,15,0.1,0.09,-0.07,0.4,-12,4,0.002,-0.6,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
626,24,0.11,0.06,-0.04,0.5,-12,-5,0.001,0.3,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0,0,0.001,0,0,0,0.001,0,0.001,0,0,0,0,0,0.5,0.019,'1'
548,36,0.14,0.31,0.11,0.6,-11,-19,0.002,-2.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,'1'
113,46,-0.04,0.4,0.55,0.7,-11,-30,-0.017,-2.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.024,'1'
-155,46,-0.17,0.32,0.79,0.7,-11,-34,-0.016,0.7,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0.7,0.024,'2'
-461,41,-0.29,0.13,1.04,0.4,-12,-28,-0.009,2.7,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0.6,0.022,'2'
-444,6,0.05,-0.08,0.88,-0.3,-12,13,0.014,0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.5,0.017,'2'
187,-4,0.38,0.04,0.31,0.7,-11,16,0.003,-1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
274,4,0.38,0.11,0.27,1.4,-11,4,-0.008,-1.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.019,'1'
78,11,0.08,0.09,0.48,2,-10,-6,-0.019,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'1'
-26,11,-0.22,-0.03,0.55,1.8,-10,-3,-0.012,2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
11,11,-0.35,-0.01,0.5,1.2,-11,4,0.002,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
59,12,-0.33,0.01,0.46,0.8,-11,4,0.003,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.5,0.018,'1'
-179,11,-0.3,0.18,0.76,0.1,-12,-18,-0.004,0.9,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0.6,0.022,'2'
-344,5,-0.32,0.04,0.84,-0.4,-12,-1,-0.002,2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.019,'2'
-159,-10,0.05,-0.01,0.64,-1,-13,8,0.018,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
103,-11,0.38,0.02,0.42,0.3,-12,4,0.001,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
-123,-5,-0.39,0.1,0.66,0.7,-11,-7,-0.012,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,'2'
-223,-17,-0.32,0.07,0.73,-1,-13,-1,0.011,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
-154,-32,0.43,-0.04,0.66,-0.8,-13,3,0.016,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
-58,-35,0.59,-0.01,0.55,-0.2,-12,7,0.012,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.5,0.018,'1'
-120,-44,-0.18,-0.01,0.62,1.1,-11,4,-0.018,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
103,-44,-0.24,0.02,0.42,-0.5,-12,5,0.007,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'2'
188,-30,0.17,0.07,0.36,-0.7,-13,-2,0.008,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'1'
166,-24,0.26,0.22,0.41,-0.3,-12,-6,-0.01,-2.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
-77,-23,-0.05,0.19,0.65,0,-12,-15,-0.021,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,'1'
-187,-25,-0.21,0.18,0.75,-0.2,-12,-14,-0.02,0.1,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0.6,0.021,'2'
-317,-30,-0.39,-0.04,0.81,-0.5,-12,-2,-0.012,3.4,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0.5,0.019,'2'
-158,-49,0.09,0.01,0.65,-1.5,-13,6,0.014,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
12,-52,0.17,0.04,0.51,-0.6,-13,2,-0.006,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,'1'
78,-48,-0.19,0.05,0.46,-0.6,-12,1,-0.009,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,'2'
319,-36,0.28,-0.01,0.21,-1,-13,8,0.017,-0.1,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0.5,0.018,'1'
